route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"SG",1,2348,"Midtown West/W 39th St-Pier 79",8309,1,83,16
"SG",1,2349,"Midtown West/W 39th St-Pier 79",8111,1,81,16
"SG",1,2350,"Midtown West/W 39th St-Pier 79",8311,1,83,16
"SG",1,2351,"Midtown West/W 39th St-Pier 79",8113,1,81,16
"SG",1,2352,"Midtown West/W 39th St-Pier 79",8313,1,83,16
"SG",1,2353,"Midtown West/W 39th St-Pier 79",8115,1,81,16
"SG",1,2354,"Midtown West/W 39th St-Pier 79",8315,1,83,16
"SG",1,2355,"Midtown West/W 39th St-Pier 79",8207,1,82,16
"SG",1,2356,"Midtown West/W 39th St-Pier 79",8117,1,81,16
"SG",1,2357,"Midtown West/W 39th St-Pier 79",8317,1,83,16
"SG",1,2358,"Midtown West/W 39th St-Pier 79",8209,1,82,16
"SG",1,2359,"Midtown West/W 39th St-Pier 79",8119,1,81,16
"SG",1,2360,"Midtown West/W 39th St-Pier 79",8319,1,83,16
"SG",1,2361,"Midtown West/W 39th St-Pier 79",8211,1,82,16
"SG",1,2362,"Midtown West/W 39th St-Pier 79",8321,1,83,16
"SG",2,2363,"St. George",8201,0,82,71
"SG",2,2364,"St. George",8102,0,81,71
"SG",2,2365,"St. George",8203,0,82,71
"SG",2,2366,"St. George",8104,0,81,71
"SG",2,2367,"St. George",8205,0,82,71
"SG",2,2368,"St. George",8106,0,81,71
"SG",2,2369,"St. George",8207,0,82,71
"SG",2,2370,"St. George",8108,0,81,71
"SG",2,2371,"St. George",8209,0,82,71
"SG",2,2372,"St. George",8110,0,81,71
"SG",2,2373,"St. George",8211,0,82,71
"SG",2,2374,"St. George",8112,0,81,71
"SG",2,2375,"St. George",8213,0,82,71
"SG",2,2376,"St. George",8114,0,81,71
"SG",2,2377,"St. George",8215,0,82,71
"SG",2,2378,"St. George",8116,0,81,71
"SG",2,2379,"St. George",8217,0,82,71
"SG",2,2380,"Midtown West/W 39th St-Pier 79",8101,1,81,16
"SG",2,2381,"Midtown West/W 39th St-Pier 79",8202,1,82,16
"SG",2,2382,"Midtown West/W 39th St-Pier 79",8103,1,81,16
"SG",2,2383,"Midtown West/W 39th St-Pier 79",8204,1,82,16
"SG",2,2384,"Midtown West/W 39th St-Pier 79",8105,1,81,16
"SG",2,2385,"Midtown West/W 39th St-Pier 79",8206,1,82,16
"SG",2,2386,"Midtown West/W 39th St-Pier 79",8107,1,81,16
"SG",2,2387,"Midtown West/W 39th St-Pier 79",8208,1,82,16
"SG",2,2388,"Midtown West/W 39th St-Pier 79",8109,1,81,16
"SG",2,2389,"Midtown West/W 39th St-Pier 79",8210,1,82,16
"SG",2,2390,"Midtown West/W 39th St-Pier 79",8111,1,81,16
"SG",2,2391,"Midtown West/W 39th St-Pier 79",8212,1,82,16
"SG",2,2392,"Midtown West/W 39th St-Pier 79",8113,1,81,16
"SG",2,2393,"Midtown West/W 39th St-Pier 79",8214,1,82,16
"SG",2,2394,"Midtown West/W 39th St-Pier 79",8115,1,81,16
"SG",2,2395,"Midtown West/W 39th St-Pier 79",8216,1,82,16
"SB",1,2396,"Corlears Hook",3316,1,33,105
